;PC Software:PMManager Version 3.31 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the PMManager Log reader from opening the file correctly. ********
;Logged:14/11/2020 at 15:04:48
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Sample:of period: 00:00:06
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:843-R-USB Thermopile 919P-030-18 (s/n:950105)  EF1.39 (s/n:947127)
;Channel B:841-PE-USB Thermopile 919P-030-18 (s/n:904190)  FO2.04 (s/n:903878)

;Channel A:Details
;Name:919P-030-18
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:370
;Settings:Range:AUTO

;Channel B:Details
;Name:919P-030-18
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:380
;Settings:Range:AUTO

;Channel A:Statistics
;Min:-5.000mW            
;Max:2.618W              
;Average:2.472W              
;Std.Dev.:44.25mW             
;Overrange:0                   

;Channel B:Statistics
;Min:-2.000mW            
;Max:2.793W              
;Average:2.689W              
;Std.Dev.:40.39mW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 14/11/2020 at 15:04:48.636000
  Timestamp   	  Channel A  	  Channel B  	
     83454.075	             	  2.675e+000 	
     83460.027	  2.477e+000 	             	
     83460.073	             	  2.678e+000 	
     83466.020	  2.478e+000 	             	
     83466.072	             	  2.671e+000 	
     83472.019	  2.466e+000 	             	
     83472.071	             	  2.681e+000 	
     83478.018	  2.469e+000 	             	
     83478.070	             	  2.677e+000 	
     83484.017	  2.478e+000 	             	
     83484.068	             	  2.678e+000 	
     83490.021	  2.472e+000 	             	
     83490.067	             	  2.674e+000 	
     83496.014	  2.468e+000 	             	
     83496.066	             	  2.678e+000 	
     83502.012	  2.474e+000 	             	
     83502.065	             	  2.673e+000 	
     83508.011	  2.482e+000 	             	
     83508.064	             	  2.676e+000 	
     83514.011	  2.472e+000 	             	
     83514.062	             	  2.677e+000 	
     83520.014	  2.486e+000 	             	
     83520.061	             	  2.666e+000 	
     83526.007	  2.469e+000 	             	
     83526.060	             	  2.677e+000 	
     83532.005	  2.473e+000 	             	
     83532.059	             	  2.678e+000 	
     83538.004	  2.466e+000 	             	
     83538.057	             	  2.672e+000 	
     83544.006	  2.477e+000 	             	
     83544.056	             	  2.674e+000 	
     83550.002	  2.481e+000 	             	
     83550.055	             	  2.679e+000 	
     83556.000	  2.469e+000 	             	
     83556.054	             	  2.673e+000 	
     83562.053	             	  2.679e+000 	
     83562.065	  2.479e+000 	             	
     83568.051	             	  2.674e+000 	
     83568.064	  2.467e+000 	             	
     83574.000	  2.484e+000 	             	
     83574.050	             	  2.679e+000 	
     83580.049	             	  2.671e+000 	
     83580.062	  2.476e+000 	             	
     83586.048	             	  2.675e+000 	
     83586.061	  2.485e+000 	             	
     83592.046	             	  2.678e+000 	
     83592.059	  2.481e+000 	             	
     83598.045	             	  2.679e+000 	
     83598.057	  2.481e+000 	             	
     83604.044	             	  2.675e+000 	
     83604.061	  2.477e+000 	             	
     83610.043	             	  2.673e+000 	
     83610.055	  2.474e+000 	             	
     83616.042	             	  2.678e+000 	
     83616.054	  2.470e+000 	             	
     83622.040	             	  2.679e+000 	
     83622.052	  2.475e+000 	             	
     83628.039	             	  2.677e+000 	
     83628.051	  2.479e+000 	             	
     83634.038	             	  2.678e+000 	
     83634.055	  2.480e+000 	             	
     83640.037	             	  2.674e+000 	
     83640.049	  2.465e+000 	             	
     83646.035	             	  2.673e+000 	
     83646.047	  2.480e+000 	             	
     83652.034	             	  2.675e+000 	
     83652.045	  2.470e+000 	             	
     83658.033	             	  2.675e+000 	
     83658.044	  2.470e+000 	             	
     83664.032	             	  2.664e+000 	
     83664.049	  2.474e+000 	             	
     83670.030	             	  2.672e+000 	
     83670.042	  2.467e+000 	             	
     83676.029	             	  2.673e+000 	
     83676.041	  2.483e+000 	             	
     83682.028	             	  2.677e+000 	
     83682.039	  2.477e+000 	             	
     83688.027	             	  2.677e+000 	
     83688.038	  2.474e+000 	             	
     83694.026	             	  2.667e+000 	
     83694.042	  2.468e+000 	             	
     83700.024	             	  2.673e+000 	
     83700.034	  2.473e+000 	             	
     83706.023	             	  2.674e+000 	
     83706.033	  2.474e+000 	             	
     83712.022	             	  2.679e+000 	
     83712.032	  2.473e+000 	             	
     83718.032	  2.479e+000 	             	
     83718.087	             	  2.670e+000 	
     83724.035	  2.478e+000 	             	
     83724.086	             	  2.675e+000 	
     83730.029	  2.468e+000 	             	
     83730.085	             	  2.684e+000 	
     83736.027	  2.472e+000 	             	
     83736.084	             	  2.674e+000 	
     83742.026	  2.475e+000 	             	
     83742.082	             	  2.676e+000 	
     83748.027	  2.473e+000 	             	
     83748.081	             	  2.676e+000 	
     83754.023	  2.477e+000 	             	
     83754.080	             	  2.672e+000 	
     83760.022	  2.475e+000 	             	
     83760.079	             	  2.676e+000 	
     83766.021	  2.467e+000 	             	
     83766.078	             	  2.674e+000 	
     83772.019	  2.480e+000 	             	
     83772.076	             	  2.675e+000 	
     83778.021	  2.482e+000 	             	
     83778.075	             	  2.674e+000 	
     83784.016	  2.479e+000 	             	
     83784.074	             	  2.675e+000 	
     83790.015	  2.469e+000 	             	
     83790.073	             	  2.675e+000 	
     83796.013	  2.476e+000 	             	
     83796.071	             	  2.675e+000 	
     83802.012	  2.475e+000 	             	
     83802.070	             	  2.681e+000 	
     83808.016	  2.484e+000 	             	
     83808.069	             	  2.672e+000 	
     83814.010	  2.481e+000 	             	
     83814.068	             	  2.679e+000 	
     83820.008	  2.485e+000 	             	
     83820.067	             	  2.675e+000 	
     83826.007	  2.488e+000 	             	
     83826.065	             	  2.675e+000 	
     83832.006	  2.474e+000 	             	
     83832.064	             	  2.677e+000 	
     83838.010	  2.480e+000 	             	
     83838.063	             	  2.679e+000 	
     83844.003	  2.479e+000 	             	
     83844.062	             	  2.677e+000 	
     83850.002	  2.471e+000 	             	
     83850.060	             	  2.680e+000 	
     83856.001	  2.473e+000 	             	
     83856.059	             	  2.677e+000 	
     83862.000	  2.476e+000 	             	
     83862.058	             	  2.677e+000 	
     83868.004	  2.474e+000 	             	
     83868.057	             	  2.678e+000 	
     83874.056	             	  2.682e+000 	
     83874.063	  2.475e+000 	             	
     83880.054	             	  2.676e+000 	
     83880.062	  2.474e+000 	             	
     83886.053	             	  2.676e+000 	
     83886.060	  2.481e+000 	             	
     83892.052	             	  2.676e+000 	
     83892.060	  2.489e+000 	             	
     83898.051	             	  2.681e+000 	
     83898.064	  2.485e+000 	             	
     83904.049	             	  2.679e+000 	
     83904.056	  2.485e+000 	             	
     83910.048	             	  2.675e+000 	
     83910.055	  2.477e+000 	             	
     83916.047	             	  2.680e+000 	
     83916.054	  2.486e+000 	             	
     83922.046	             	  2.673e+000 	
     83922.054	  2.481e+000 	             	
     83928.045	             	  2.676e+000 	
     83928.057	  2.474e+000 	             	
     83934.043	             	  2.677e+000 	
     83934.050	  2.474e+000 	             	
     83940.042	             	  2.678e+000 	
     83940.048	  2.481e+000 	             	
     83946.041	             	  2.673e+000 	
     83946.047	  2.472e+000 	             	
     83952.040	             	  2.679e+000 	
     83952.048	  2.480e+000 	             	
     83958.038	             	  2.677e+000 	
     83958.045	  2.481e+000 	             	
     83964.037	             	  2.681e+000 	
     83964.044	  2.479e+000 	             	
     83970.036	             	  2.675e+000 	
     83970.042	  2.473e+000 	             	
     83976.035	             	  2.677e+000 	
     83976.041	  2.486e+000 	             	
     83982.034	             	  2.677e+000 	
     83982.043	  2.471e+000 	             	
     83988.032	             	  2.680e+000 	
     83988.038	  2.478e+000 	             	
     83994.031	             	  2.675e+000 	
     83994.036	  2.479e+000 	             	
     84000.030	             	  2.679e+000 	
     84000.035	  2.477e+000 	             	
     84006.029	             	  2.678e+000 	
     84006.034	  2.470e+000 	             	
     84012.027	             	  2.678e+000 	
     84012.037	  2.478e+000 	             	
     84018.026	             	  2.678e+000 	
     84018.032	  2.480e+000 	             	
     84024.025	             	  2.676e+000 	
     84024.030	  2.478e+000 	             	
     84030.024	             	  2.677e+000 	
     84030.029	  2.473e+000 	             	
     84036.023	             	  2.681e+000 	
     84036.028	  2.475e+000 	             	
     84042.021	             	  2.676e+000 	
     84042.032	  2.477e+000 	             	
     84048.024	  2.477e+000 	             	
     84048.087	             	  2.676e+000 	
     84054.023	  2.485e+000 	             	
     84054.086	             	  2.678e+000 	
     84060.022	  2.476e+000 	             	
     84060.084	             	  2.683e+000 	
     84066.021	  2.477e+000 	             	
     84066.083	             	  2.675e+000 	
     84072.025	  2.483e+000 	             	
     84072.082	             	  2.678e+000 	
     84078.018	  2.467e+000 	             	
     84078.081	             	  2.682e+000 	
     84084.016	  2.479e+000 	             	
     84084.079	             	  2.674e+000 	
     84090.015	  2.475e+000 	             	
     84090.078	             	  2.678e+000 	
     84096.015	  2.482e+000 	             	
     84096.077	             	  2.673e+000 	
     84102.018	  2.478e+000 	             	
     84102.076	             	  2.682e+000 	
     84108.011	  2.486e+000 	             	
     84108.075	             	  2.681e+000 	
     84114.010	  2.487e+000 	             	
     84114.073	             	  2.681e+000 	
     84120.009	  2.485e+000 	             	
     84120.072	             	  2.678e+000 	
     84126.010	  2.474e+000 	             	
     84126.071	             	  2.675e+000 	
     84132.006	  2.481e+000 	             	
     84132.070	             	  2.681e+000 	
     84138.004	  2.478e+000 	             	
     84138.068	             	  2.678e+000 	
     84144.003	  2.467e+000 	             	
     84144.067	             	  2.678e+000 	
     84150.002	  2.483e+000 	             	
     84150.066	             	  2.676e+000 	
     84156.004	  2.475e+000 	             	
     84156.065	             	  2.683e+000 	
     84162.000	  2.476e+000 	             	
     84162.064	             	  2.683e+000 	
     84168.062	             	  2.682e+000 	
     84168.064	  2.484e+000 	             	
     84174.061	             	  2.677e+000 	
     84174.063	  2.486e+000 	             	
     84180.060	             	  2.680e+000 	
     84180.062	  2.484e+000 	             	
     84186.059	             	  2.677e+000 	
     84186.065	  2.479e+000 	             	
     84192.057	             	  2.675e+000 	
     84192.059	  2.475e+000 	             	
     84198.056	             	  2.676e+000 	
     84198.058	  2.478e+000 	             	
     84204.055	             	  2.676e+000 	
     84204.057	  2.476e+000 	             	
     84210.054	             	  2.669e+000 	
     84210.055	  2.472e+000 	             	
     84216.053	             	  2.677e+000 	
     84216.059	  2.475e+000 	             	
     84222.051	             	  2.676e+000 	
     84222.052	  2.479e+000 	             	
     84228.050	             	  2.678e+000 	
     84228.051	  2.474e+000 	             	
     84234.049	             	  2.674e+000 	
     84234.050	  2.477e+000 	             	
     84240.048	             	  2.679e+000 	
     84240.049	  2.483e+000 	             	
     84246.046	             	  2.675e+000 	
     84246.053	  2.474e+000 	             	
     84252.045	             	  2.681e+000 	
     84252.046	  2.473e+000 	             	
     84258.044	             	  2.683e+000 	
     84258.044	  2.486e+000 	             	
     84264.043	             	  2.682e+000 	
     84264.043	  2.483e+000 	             	
     84270.042	             	  2.679e+000 	
     84270.043	  2.477e+000 	             	
     84276.040	             	  2.686e+000 	
     84276.047	  2.473e+000 	             	
     84282.039	  2.479e+000 	             	
     84282.039	             	  2.677e+000 	
     84288.038	             	  2.683e+000 	
     84288.038	  2.465e+000 	             	
     84294.036	  2.485e+000 	             	
     84294.037	             	  2.676e+000 	
     84300.035	             	  2.678e+000 	
     84300.036	  2.473e+000 	             	
     84306.034	             	  2.683e+000 	
     84306.040	  2.475e+000 	             	
     84312.032	  2.478e+000 	             	
     84312.033	             	  2.683e+000 	
     84318.031	  2.466e+000 	             	
     84318.032	             	  2.676e+000 	
     84324.030	  2.483e+000 	             	
     84324.031	             	  2.679e+000 	
     84330.029	             	  2.680e+000 	
     84330.031	  2.485e+000 	             	
     84336.027	  2.482e+000 	             	
     84336.028	             	  2.679e+000 	
     84342.026	  2.481e+000 	             	
     84342.027	             	  2.680e+000 	
     84348.025	  2.466e+000 	             	
     84348.026	             	  2.678e+000 	
     84354.023	  2.471e+000 	             	
     84354.024	             	  2.674e+000 	
     84360.023	             	  2.678e+000 	
     84360.025	  2.479e+000 	             	
     84366.020	  2.481e+000 	             	
     84366.022	             	  2.682e+000 	
     84372.019	  2.470e+000 	             	
     84372.087	             	  2.677e+000 	
     84378.018	  2.482e+000 	             	
     84378.086	             	  2.682e+000 	
     84384.016	  2.482e+000 	             	
     84384.085	             	  2.682e+000 	
     84390.020	  2.472e+000 	             	
     84390.084	             	  2.675e+000 	
     84396.014	  2.479e+000 	             	
     84396.082	             	  2.674e+000 	
     84402.012	  2.479e+000 	             	
     84402.081	             	  2.681e+000 	
     84408.011	  2.475e+000 	             	
     84408.080	             	  2.682e+000 	
     84414.010	  2.470e+000 	             	
     84414.079	             	  2.678e+000 	
     84420.014	  2.475e+000 	             	
     84420.078	             	  2.679e+000 	
     84426.007	  2.477e+000 	             	
     84426.076	             	  2.675e+000 	
     84432.006	  2.477e+000 	             	
     84432.075	             	  2.679e+000 	
     84438.004	  2.483e+000 	             	
     84438.074	             	  2.676e+000 	
     84444.003	  2.482e+000 	             	
     84444.073	             	  2.682e+000 	
     84450.008	  2.467e+000 	             	
     84450.071	             	  2.678e+000 	
     84456.001	  2.477e+000 	             	
     84456.070	             	  2.675e+000 	
     84462.000	  2.476e+000 	             	
     84462.069	             	  2.678e+000 	
     84468.065	  2.475e+000 	             	
     84468.068	             	  2.678e+000 	
     84474.063	  2.481e+000 	             	
     84474.067	             	  2.679e+000 	
     84480.001	  2.476e+000 	             	
     84480.065	             	  2.685e+000 	
     84486.060	  2.474e+000 	             	
     84486.064	             	  2.682e+000 	
     84492.059	  2.474e+000 	             	
     84492.063	             	  2.675e+000 	
     84498.059	  2.477e+000 	             	
     84498.062	             	  2.679e+000 	
     84504.058	  2.480e+000 	             	
     84504.060	             	  2.678e+000 	
     84510.059	             	  2.673e+000 	
     84510.061	  2.477e+000 	             	
     84516.055	  2.487e+000 	             	
     84516.058	             	  2.678e+000 	
     84522.053	  2.477e+000 	             	
     84522.057	             	  2.679e+000 	
     84528.052	  2.477e+000 	             	
     84528.056	             	  2.677e+000 	
     84534.053	  2.477e+000 	             	
     84534.054	             	  2.681e+000 	
     84540.049	  2.474e+000 	             	
     84540.053	             	  2.681e+000 	
     84546.047	  2.479e+000 	             	
     84546.052	             	  2.675e+000 	
     84552.046	  2.469e+000 	             	
     84552.051	             	  2.680e+000 	
     84558.045	  2.478e+000 	             	
     84558.049	             	  2.680e+000 	
     84564.047	  2.466e+000 	             	
     84564.048	             	  2.674e+000 	
     84570.042	  2.474e+000 	             	
     84570.047	             	  2.675e+000 	
     84576.041	  2.481e+000 	             	
     84576.046	             	  2.676e+000 	
     84582.040	  2.470e+000 	             	
     84582.045	             	  2.677e+000 	
     84588.038	  2.480e+000 	             	
     84588.043	             	  2.682e+000 	
     84594.041	  2.472e+000 	             	
     84594.042	             	  2.676e+000 	
     84600.036	  2.477e+000 	             	
     84600.041	             	  2.679e+000 	
     84606.034	  2.474e+000 	             	
     84606.040	             	  2.677e+000 	
     84612.032	  2.466e+000 	             	
     84612.038	             	  2.671e+000 	
     84618.031	  2.484e+000 	             	
     84618.037	             	  2.679e+000 	
     84624.036	  2.482e+000 	             	
     84624.036	             	  2.680e+000 	
     84630.028	  2.485e+000 	             	
     84630.035	             	  2.676e+000 	
     84636.027	  2.475e+000 	             	
     84636.034	             	  2.680e+000 	
     84642.026	  2.477e+000 	             	
     84642.032	             	  2.678e+000 	
     84648.025	  2.473e+000 	             	
     84648.031	             	  2.674e+000 	
     84654.029	  2.474e+000 	             	
     84654.030	             	  2.677e+000 	
     84660.022	  2.477e+000 	             	
     84660.029	             	  2.679e+000 	
     84666.020	  2.480e+000 	             	
     84666.027	             	  2.680e+000 	
     84672.019	  2.477e+000 	             	
     84672.026	             	  2.679e+000 	
     84678.019	  2.483e+000 	             	
     84678.025	             	  2.672e+000 	
     84684.023	  2.478e+000 	             	
     84684.024	             	  2.681e+000 	
     84690.015	  2.475e+000 	             	
     84690.023	             	  2.685e+000 	
     84696.014	  2.479e+000 	             	
     84696.021	             	  2.680e+000 	
     84702.012	  2.479e+000 	             	
     84702.087	             	  2.680e+000 	
     84708.013	  2.471e+000 	             	
     84708.086	             	  2.685e+000 	
     84714.015	  2.475e+000 	             	
     84714.084	             	  2.679e+000 	
     84720.009	  2.482e+000 	             	
     84720.083	             	  2.677e+000 	
     84726.007	  2.475e+000 	             	
     84726.082	             	  2.684e+000 	
     84732.006	  2.474e+000 	             	
     84732.081	             	  2.676e+000 	
     84738.007	  2.484e+000 	             	
     84738.079	             	  2.671e+000 	
     84744.004	  2.478e+000 	             	
     84744.078	             	  2.680e+000 	
     84750.002	  2.475e+000 	             	
     84750.077	             	  2.678e+000 	
     84756.001	  2.467e+000 	             	
     84756.076	             	  2.680e+000 	
     84762.066	  2.471e+000 	             	
     84762.075	             	  2.681e+000 	
     84768.002	  2.476e+000 	             	
     84768.073	             	  2.681e+000 	
     84774.063	  2.485e+000 	             	
     84774.072	             	  2.681e+000 	
     84780.062	  2.474e+000 	             	
     84780.071	             	  2.684e+000 	
     84786.061	  2.479e+000 	             	
     84786.070	             	  2.680e+000 	
     84792.059	  2.469e+000 	             	
     84792.068	             	  2.683e+000 	
     84798.062	  2.480e+000 	             	
     84798.067	             	  2.681e+000 	
     84804.057	  2.480e+000 	             	
     84804.066	             	  2.685e+000 	
     84810.055	  2.480e+000 	             	
     84810.065	             	  2.684e+000 	
     84816.054	  2.479e+000 	             	
     84816.064	             	  2.681e+000 	
     84822.053	  2.481e+000 	             	
     84822.062	             	  2.680e+000 	
     84828.057	  2.474e+000 	             	
     84828.061	             	  2.676e+000 	
     84834.050	  2.480e+000 	             	
     84834.060	             	  2.675e+000 	
     84840.048	  2.481e+000 	             	
     84840.059	             	  2.676e+000 	
     84846.047	  2.472e+000 	             	
     84846.057	             	  2.680e+000 	
     84852.046	  2.477e+000 	             	
     84852.056	             	  2.683e+000 	
     84858.051	  2.480e+000 	             	
     84858.055	             	  2.682e+000 	
     84864.044	  2.471e+000 	             	
     84864.054	             	  2.681e+000 	
     84870.042	  2.474e+000 	             	
     84870.053	             	  2.680e+000 	
     84876.041	  2.481e+000 	             	
     84876.051	             	  2.679e+000 	
     84882.041	  2.480e+000 	             	
     84882.050	             	  2.685e+000 	
     84888.044	  2.478e+000 	             	
     84888.049	             	  2.680e+000 	
     84894.037	  2.469e+000 	             	
     84894.048	             	  2.678e+000 	
     84900.035	  2.478e+000 	             	
     84900.046	             	  2.679e+000 	
     84906.035	  2.477e+000 	             	
     84906.045	             	  2.677e+000 	
     84912.034	  2.472e+000 	             	
     84912.044	             	  2.678e+000 	
     84918.037	  2.485e+000 	             	
     84918.043	             	  2.676e+000 	
     84924.030	  2.478e+000 	             	
     84924.042	             	  2.674e+000 	
     84930.028	  2.477e+000 	             	
     84930.040	             	  2.685e+000 	
     84936.027	  2.475e+000 	             	
     84936.039	             	  2.676e+000 	
     84942.029	  2.473e+000 	             	
     84942.038	             	  2.680e+000 	
     84948.024	  2.456e+000 	             	
     84948.037	             	  2.681e+000 	
     84954.023	  2.473e+000 	             	
     84954.035	             	  2.668e+000 	
     84960.022	  2.468e+000 	             	
     84960.034	             	  2.681e+000 	
     84966.021	  2.474e+000 	             	
     84966.033	             	  2.681e+000 	
     84972.024	  2.484e+000 	             	
     84972.032	             	  2.680e+000 	
     84978.018	  2.469e+000 	             	
     84978.031	             	  2.680e+000 	
     84984.017	  2.471e+000 	             	
     84984.029	             	  2.676e+000 	
     84990.016	  2.471e+000 	             	
     84990.028	             	  2.683e+000 	
     84996.014	  2.466e+000 	             	
     84996.027	             	  2.680e+000 	
     85002.018	  2.470e+000 	             	
     85002.026	             	  2.681e+000 	
     85008.011	  2.485e+000 	             	
     85008.024	             	  2.681e+000 	
     85014.010	  2.481e+000 	             	
     85014.023	             	  2.677e+000 	
     85020.009	  2.477e+000 	             	
     85020.022	             	  2.679e+000 	
     85026.008	  2.479e+000 	             	
     85026.087	             	  2.681e+000 	
     85032.012	  2.474e+000 	             	
     85032.086	             	  2.678e+000 	
     85038.005	  2.474e+000 	             	
     85038.085	             	  2.680e+000 	
     85044.003	  2.479e+000 	             	
     85044.084	             	  2.679e+000 	
     85050.002	  2.472e+000 	             	
     85050.082	             	  2.678e+000 	
     85056.002	  2.477e+000 	             	
     85056.081	             	  2.680e+000 	
     85062.005	  2.468e+000 	             	
     85062.080	             	  2.680e+000 	
     85068.064	  2.479e+000 	             	
     85068.079	             	  2.679e+000 	
     85074.063	  2.473e+000 	             	
     85074.078	             	  2.681e+000 	
     85080.062	  2.478e+000 	             	
     85080.076	             	  2.679e+000 	
     85086.062	  2.468e+000 	             	
     85086.075	             	  2.679e+000 	
     85092.065	  2.485e+000 	             	
     85092.074	             	  2.675e+000 	
     85098.058	  2.480e+000 	             	
     85098.073	             	  2.675e+000 	
     85104.057	  2.477e+000 	             	
     85104.071	             	  2.680e+000 	
     85110.055	  2.475e+000 	             	
     85110.070	             	  2.683e+000 	
     85116.056	  2.469e+000 	             	
     85116.069	             	  2.685e+000 	
     85122.053	  2.479e+000 	             	
     85122.068	             	  2.679e+000 	
     85128.052	  2.476e+000 	             	
     85128.067	             	  2.674e+000 	
     85134.050	  2.482e+000 	             	
     85134.065	             	  2.680e+000 	
     85140.049	  2.475e+000 	             	
     85140.064	             	  2.679e+000 	
     85146.051	  2.479e+000 	             	
     85146.063	             	  2.683e+000 	
     85152.046	  2.469e+000 	             	
     85152.062	             	  2.680e+000 	
     85158.045	  2.473e+000 	             	
     85158.060	             	  2.679e+000 	
     85164.043	  2.476e+000 	             	
     85164.059	             	  2.680e+000 	
     85170.042	  2.473e+000 	             	
     85170.058	             	  2.672e+000 	
     85176.045	  2.473e+000 	             	
     85176.057	             	  2.675e+000 	
     85182.040	  2.473e+000 	             	
     85182.056	             	  2.682e+000 	
     85188.038	  2.482e+000 	             	
     85188.054	             	  2.681e+000 	
     85194.037	  2.472e+000 	             	
     85194.053	             	  2.684e+000 	
     85200.036	  2.476e+000 	             	
     85200.052	             	  2.680e+000 	
     85206.040	  2.473e+000 	             	
     85206.051	             	  2.684e+000 	
     85212.033	  2.486e+000 	             	
     85212.049	             	  2.675e+000 	
     85218.032	  2.465e+000 	             	
     85218.048	             	  2.688e+000 	
     85224.030	  2.468e+000 	             	
     85224.047	             	  2.683e+000 	
     85230.029	  2.471e+000 	             	
     85230.046	             	  2.685e+000 	
     85236.033	  2.478e+000 	             	
     85236.045	             	  2.683e+000 	
     85242.026	  2.476e+000 	             	
     85242.043	             	  2.677e+000 	
     85248.025	  2.480e+000 	             	
     85248.042	             	  2.674e+000 	
     85254.024	  2.467e+000 	             	
     85254.041	             	  2.676e+000 	
     85260.022	  2.479e+000 	             	
     85260.040	             	  2.680e+000 	
     85266.026	  2.481e+000 	             	
     85266.038	             	  2.680e+000 	
     85272.019	  2.479e+000 	             	
     85272.037	             	  2.678e+000 	
     85278.018	  2.479e+000 	             	
     85278.036	             	  2.686e+000 	
     85284.016	  2.464e+000 	             	
     85284.035	             	  2.678e+000 	
     85290.017	  2.483e+000 	             	
     85290.034	             	  2.683e+000 	
     85296.020	  2.477e+000 	             	
     85296.032	             	  2.682e+000 	
     85302.013	  2.476e+000 	             	
     85302.031	             	  2.679e+000 	
     85308.012	  2.480e+000 	             	
     85308.030	             	  2.675e+000 	
     85314.010	  2.474e+000 	             	
     85314.029	             	  2.676e+000 	
     85320.011	  2.477e+000 	             	
     85320.027	             	  2.674e+000 	
     85326.008	  2.476e+000 	             	
     85326.026	             	  2.684e+000 	
     85332.006	  2.482e+000 	             	
     85332.025	             	  2.669e+000 	
     85338.005	  2.476e+000 	             	
     85338.024	             	  2.679e+000 	
     85344.004	  2.482e+000 	             	
     85344.023	             	  2.680e+000 	
     85350.006	  2.481e+000 	             	
     85350.021	             	  2.682e+000 	
     85356.001	  2.483e+000 	             	
     85356.087	             	  2.673e+000 	
     85362.066	  2.480e+000 	             	
     85362.086	             	  2.685e+000 	
     85368.065	  2.479e+000 	             	
     85368.084	             	  2.680e+000 	
     85374.065	  2.476e+000 	             	
     85374.083	             	  2.683e+000 	
     85380.001	  2.470e+000 	             	
     85380.082	             	  2.676e+000 	
     85386.069	  2.479e+000 	             	
     85386.081	             	  2.677e+000 	
     85392.063	  2.475e+000 	             	
     85392.079	             	  2.681e+000 	
     85398.063	  2.474e+000 	             	
     85398.078	             	  2.682e+000 	
     85404.063	  2.465e+000 	             	
     85404.077	             	  2.683e+000 	
     85410.065	  2.471e+000 	             	
     85410.076	             	  2.683e+000 	
     85416.059	  2.478e+000 	             	
     85416.075	             	  2.678e+000 	
     85422.057	  2.482e+000 	             	
     85422.073	             	  2.685e+000 	
     85428.051	  2.477e+000 	             	
     85428.072	             	  2.678e+000 	
     85434.051	  2.474e+000 	             	
     85434.071	             	  2.682e+000 	
     85440.059	  2.477e+000 	             	
     85440.070	             	  2.682e+000 	
     85446.048	  2.479e+000 	             	
     85446.068	             	  2.681e+000 	
     85452.046	  2.481e+000 	             	
     85452.067	             	  2.679e+000 	
     85458.045	  2.472e+000 	             	
     85458.066	             	  2.681e+000 	
     85464.046	  2.475e+000 	             	
     85464.065	             	  2.677e+000 	
     85470.047	  2.475e+000 	             	
     85470.064	             	  2.689e+000 	
     85476.041	  2.476e+000 	             	
     85476.062	             	  2.679e+000 	
     85482.040	  2.475e+000 	             	
     85482.061	             	  2.685e+000 	
     85488.038	  2.474e+000 	             	
     85488.060	             	  2.680e+000 	
     85494.039	  2.471e+000 	             	
     85494.059	             	  2.676e+000 	
     85500.041	  2.477e+000 	             	
     85500.057	             	  2.677e+000 	
     85506.035	  2.470e+000 	             	
     85506.056	             	  2.684e+000 	
     85512.033	  2.472e+000 	             	
     85512.055	             	  2.680e+000 	
     85518.031	  2.474e+000 	             	
     85518.054	             	  2.679e+000 	
     85524.034	  2.468e+000 	             	
     85524.053	             	  2.680e+000 	
     85530.029	  2.478e+000 	             	
     85530.051	             	  2.680e+000 	
     85536.027	  2.477e+000 	             	
     85536.050	             	  2.677e+000 	
     85542.026	  2.480e+000 	             	
     85542.049	             	  2.680e+000 	
     85548.025	  2.481e+000 	             	
     85548.048	             	  2.685e+000 	
     85554.028	  2.472e+000 	             	
     85554.046	             	  2.682e+000 	
     85560.022	  2.473e+000 	             	
     85560.045	             	  2.683e+000 	
     85566.021	  2.469e+000 	             	
     85566.044	             	  2.682e+000 	
     85572.020	  2.463e+000 	             	
     85572.043	             	  2.677e+000 	
     85578.019	  2.482e+000 	             	
     85578.042	             	  2.680e+000 	
     85584.023	  2.471e+000 	             	
     85584.040	             	  2.683e+000 	
     85590.016	  2.468e+000 	             	
     85590.039	             	  2.681e+000 	
     85596.014	  2.473e+000 	             	
     85596.038	             	  2.677e+000 	
     85602.013	  2.475e+000 	             	
     85602.037	             	  2.678e+000 	
     85608.011	  2.472e+000 	             	
     85608.035	             	  2.681e+000 	
     85614.016	  2.482e+000 	             	
     85614.034	             	  2.677e+000 	
     85620.009	  2.473e+000 	             	
     85620.033	             	  2.683e+000 	
     85626.007	  2.473e+000 	             	
     85626.032	             	  2.681e+000 	
     85632.007	  2.483e+000 	             	
     85632.031	             	  2.675e+000 	
     85638.005	  2.481e+000 	             	
     85638.029	             	  2.683e+000 	
     85644.011	  2.477e+000 	             	
     85644.028	             	  2.683e+000 	
     85650.003	  2.471e+000 	             	
     85650.027	             	  2.683e+000 	
     85656.001	  2.477e+000 	             	
     85656.026	             	  2.679e+000 	
     85662.024	             	  2.679e+000 	
     85662.066	  2.465e+000 	             	
     85668.023	             	  2.680e+000 	
     85668.065	  2.482e+000 	             	
     85674.003	  2.480e+000 	             	
     85674.022	             	  2.683e+000 	
     85680.062	  2.478e+000 	             	
