;PC Software:PMManager Version 3.31 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the PMManager Log reader from opening the file correctly. ********
;Logged:16/11/2020 at 09:57:09
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Sample:of period: 00:00:06
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:843-R-USB Thermopile 919P-030-18 (s/n:950105)  EF1.39 (s/n:947127)
;Channel B:841-PE-USB Thermopile 919P-030-18 (s/n:904190)  FO2.04 (s/n:903878)

;Channel A:Details
;Name:919P-030-18
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:370
;Settings:Range:AUTO

;Channel B:Details
;Name:919P-030-18
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:380
;Settings:Range:AUTO

;Channel A:Statistics
;Min:0.000W              
;Max:0.000W              
;Average:0.000W              
;Std.Dev.:0.000W              
;Overrange:0                   

;Channel B:Statistics
;Min:0.000W              
;Max:0.000W              
;Average:0.000W              
;Std.Dev.:0.000W              
;Overrange:0                   
;--------------------


;First Pulse Arrived : 16/11/2020 at 09:57:09.644000
  Timestamp   	  Channel A  	  Channel B  	
     44610.061	  2.423e+000 	             	
     44616.058	             	  2.668e+000 	
     44616.059	  2.425e+000 	             	
     44622.057	             	  2.665e+000 	
     44622.058	  2.420e+000 	             	
     44628.055	             	  2.670e+000 	
     44628.062	  2.420e+000 	             	
     44634.054	             	  2.671e+000 	
     44634.055	  2.424e+000 	             	
     44640.053	             	  2.667e+000 	
     44640.054	  2.422e+000 	             	
     44646.052	             	  2.668e+000 	
     44646.053	  2.421e+000 	             	
     44652.051	             	  2.672e+000 	
     44652.052	  2.425e+000 	             	
     44658.049	             	  2.669e+000 	
     44658.055	  2.419e+000 	             	
     44664.048	  2.427e+000 	             	
     44664.048	             	  2.672e+000 	
     44670.047	             	  2.670e+000 	
     44670.047	  2.425e+000 	             	
     44676.045	  2.412e+000 	             	
     44676.046	             	  2.668e+000 	
     44682.044	  2.425e+000 	             	
     44682.044	             	  2.671e+000 	
     44688.043	             	  2.655e+000 	
     44688.049	  2.431e+000 	             	
     44694.042	             	  2.655e+000 	
     44694.042	  2.426e+000 	             	
     44700.040	  2.424e+000 	             	
     44700.041	             	  2.669e+000 	
     44706.039	  2.422e+000 	             	
     44706.040	             	  2.668e+000 	
     44712.038	             	  2.670e+000 	
     44712.039	  2.428e+000 	             	
     44718.037	             	  2.665e+000 	
     44718.042	  2.426e+000 	             	
     44724.035	  2.421e+000 	             	
     44724.036	             	  2.667e+000 	
     44730.034	  2.423e+000 	             	
     44730.035	             	  2.669e+000 	
     44736.033	  2.427e+000 	             	
     44736.033	             	  2.666e+000 	
     44742.032	             	  2.671e+000 	
     44742.033	  2.426e+000 	             	
     44748.030	  2.420e+000 	             	
     44748.031	             	  2.665e+000 	
     44754.029	  2.427e+000 	             	
     44754.030	             	  2.661e+000 	
     44760.027	  2.420e+000 	             	
     44760.029	             	  2.670e+000 	
     44766.026	  2.428e+000 	             	
     44766.027	             	  2.670e+000 	
     44772.026	             	  2.671e+000 	
     44772.028	  2.425e+000 	             	
     44778.024	  2.422e+000 	             	
     44778.025	             	  2.666e+000 	
     44784.022	  2.420e+000 	             	
     44784.024	             	  2.669e+000 	
     44790.021	  2.425e+000 	             	
     44790.022	             	  2.674e+000 	
     44796.019	  2.428e+000 	             	
     44796.021	             	  2.674e+000 	
     44802.020	             	  2.677e+000 	
     44802.022	  2.430e+000 	             	
     44808.016	  2.423e+000 	             	
     44808.019	             	  2.672e+000 	
     44814.015	  2.414e+000 	             	
     44814.084	             	  2.673e+000 	
     44820.013	  2.416e+000 	             	
     44820.083	             	  2.662e+000 	
     44826.012	  2.428e+000 	             	
     44826.082	             	  2.669e+000 	
     44832.016	  2.424e+000 	             	
     44832.080	             	  2.663e+000 	
     44838.010	  2.427e+000 	             	
     44838.079	             	  2.666e+000 	
     44844.008	  2.427e+000 	             	
     44844.078	             	  2.673e+000 	
     44850.007	  2.421e+000 	             	
     44850.077	             	  2.669e+000 	
     44856.006	  2.431e+000 	             	
     44856.076	             	  2.670e+000 	
     44862.010	  2.423e+000 	             	
     44862.074	             	  2.668e+000 	
     44868.003	  2.426e+000 	             	
     44868.073	             	  2.674e+000 	
     44874.002	  2.423e+000 	             	
     44874.072	             	  2.667e+000 	
     44880.001	  2.423e+000 	             	
     44880.071	             	  2.675e+000 	
     44886.000	  2.423e+000 	             	
     44886.069	             	  2.667e+000 	
     44892.004	  2.419e+000 	             	
     44892.068	             	  2.672e+000 	
     44898.064	  2.432e+000 	             	
     44898.067	             	  2.672e+000 	
     44904.062	  2.424e+000 	             	
     44904.066	             	  2.671e+000 	
     44910.061	  2.429e+000 	             	
     44910.065	             	  2.669e+000 	
     44916.060	  2.421e+000 	             	
     44916.063	             	  2.671e+000 	
     44922.062	             	  2.660e+000 	
     44922.063	  2.424e+000 	             	
     44928.056	  2.429e+000 	             	
     44928.061	             	  2.658e+000 	
     44934.055	  2.416e+000 	             	
     44934.060	             	  2.669e+000 	
     44940.055	  2.414e+000 	             	
     44940.058	             	  2.676e+000 	
     44946.055	  2.426e+000 	             	
     44946.057	             	  2.670e+000 	
     44952.051	  2.420e+000 	             	
     44952.056	             	  2.671e+000 	
     44958.050	  2.432e+000 	             	
     44958.055	             	  2.675e+000 	
     44964.048	  2.418e+000 	             	
     44964.054	             	  2.663e+000 	
     44970.047	  2.425e+000 	             	
     44970.052	             	  2.672e+000 	
     44976.049	  2.427e+000 	             	
     44976.051	             	  2.674e+000 	
     44982.045	  2.418e+000 	             	
     44982.050	             	  2.672e+000 	
     44988.043	  2.428e+000 	             	
     44988.049	             	  2.671e+000 	
     44994.042	  2.422e+000 	             	
     44994.047	             	  2.672e+000 	
     45000.041	  2.420e+000 	             	
     45000.046	             	  2.669e+000 	
     45006.044	  2.429e+000 	             	
     45006.045	             	  2.662e+000 	
     45012.038	  2.426e+000 	             	
     45012.044	             	  2.671e+000 	
     45018.037	  2.425e+000 	             	
     45018.043	             	  2.673e+000 	
     45024.036	  2.429e+000 	             	
     45024.041	             	  2.662e+000 	
     45030.034	  2.415e+000 	             	
     45030.040	             	  2.666e+000 	
     45036.039	             	  2.671e+000 	
     45036.039	  2.419e+000 	             	
     45042.032	  2.424e+000 	             	
     45042.038	             	  2.669e+000 	
     45048.031	  2.420e+000 	             	
     45048.036	             	  2.674e+000 	
     45054.028	  2.421e+000 	             	
     45054.035	             	  2.670e+000 	
     45060.027	  2.424e+000 	             	
     45060.034	             	  2.672e+000 	
     45066.032	  2.419e+000 	             	
     45066.033	             	  2.670e+000 	
     45072.024	  2.431e+000 	             	
     45072.032	             	  2.674e+000 	
     45078.023	  2.421e+000 	             	
     45078.030	             	  2.664e+000 	
     45084.022	  2.423e+000 	             	
     45084.029	             	  2.671e+000 	
     45090.021	  2.417e+000 	             	
     45090.028	             	  2.663e+000 	
     45096.025	  2.422e+000 	             	
     45096.027	             	  2.675e+000 	
     45102.018	  2.421e+000 	             	
     45102.025	             	  2.668e+000 	
     45108.017	  2.425e+000 	             	
     45108.024	             	  2.669e+000 	
     45114.016	  2.431e+000 	             	
     45114.023	             	  2.671e+000 	
     45120.016	  2.427e+000 	             	
     45120.022	             	  2.669e+000 	
     45126.019	  2.428e+000 	             	
     45126.021	             	  2.669e+000 	
     45132.011	  2.422e+000 	             	
     45132.019	             	  2.669e+000 	
     45138.010	  2.413e+000 	             	
     45138.018	             	  2.665e+000 	
     45144.009	  2.421e+000 	             	
     45144.084	             	  2.670e+000 	
     45150.011	  2.420e+000 	             	
     45150.082	             	  2.658e+000 	
     45156.006	  2.429e+000 	             	
     45156.081	             	  2.671e+000 	
     45162.005	  2.429e+000 	             	
     45162.080	             	  2.671e+000 	
     45168.004	  2.420e+000 	             	
     45168.079	             	  2.667e+000 	
     45174.002	  2.421e+000 	             	
     45174.077	             	  2.673e+000 	
     45180.005	  2.431e+000 	             	
     45180.076	             	  2.668e+000 	
     45186.000	  2.425e+000 	             	
     45186.075	             	  2.668e+000 	
     45192.066	  2.416e+000 	             	
     45192.074	             	  2.670e+000 	
     45198.063	  2.424e+000 	             	
     45198.073	             	  2.673e+000 	
     45204.062	  2.415e+000 	             	
     45204.071	             	  2.671e+000 	
     45210.065	  2.417e+000 	             	
     45210.070	             	  2.665e+000 	
     45216.060	  2.419e+000 	             	
     45216.069	             	  2.671e+000 	
     45222.058	  2.429e+000 	             	
     45222.068	             	  2.670e+000 	
     45228.057	  2.437e+000 	             	
     45228.066	             	  2.673e+000 	
     45234.055	  2.427e+000 	             	
     45234.065	             	  2.661e+000 	
     45240.059	  2.423e+000 	             	
     45240.064	             	  2.670e+000 	
     45246.053	  2.419e+000 	             	
     45246.063	             	  2.672e+000 	
     45252.052	  2.428e+000 	             	
     45252.062	             	  2.671e+000 	
     45258.050	  2.426e+000 	             	
     45258.060	             	  2.667e+000 	
     45264.049	  2.423e+000 	             	
     45264.059	             	  2.668e+000 	
     45270.054	  2.420e+000 	             	
     45270.058	             	  2.670e+000 	
     45276.047	  2.421e+000 	             	
     45276.057	             	  2.669e+000 	
     45282.045	  2.432e+000 	             	
     45282.055	             	  2.671e+000 	
     45288.044	  2.425e+000 	             	
     45288.054	             	  2.668e+000 	
     45294.043	  2.421e+000 	             	
     45294.053	             	  2.673e+000 	
     45300.046	  2.418e+000 	             	
     45300.052	             	  2.662e+000 	
     45306.039	  2.426e+000 	             	
     45306.051	             	  2.674e+000 	
     45312.038	  2.421e+000 	             	
     45312.049	             	  2.675e+000 	
     45318.036	  2.427e+000 	             	
     45318.048	             	  2.671e+000 	
     45324.037	  2.423e+000 	             	
     45324.047	             	  2.673e+000 	
     45330.041	  2.425e+000 	             	
     45330.046	             	  2.661e+000 	
     45336.032	  2.422e+000 	             	
     45336.044	             	  2.667e+000 	
     45342.031	  2.420e+000 	             	
     45342.043	             	  2.671e+000 	
     45348.030	  2.427e+000 	             	
     45348.042	             	  2.670e+000 	
     45354.031	  2.426e+000 	             	
     45354.041	             	  2.676e+000 	
     45360.028	  2.425e+000 	             	
     45360.040	             	  2.670e+000 	
     45366.026	  2.423e+000 	             	
     45366.038	             	  2.674e+000 	
     45372.025	  2.428e+000 	             	
     45372.037	             	  2.674e+000 	
     45378.024	  2.434e+000 	             	
     45378.036	             	  2.672e+000 	
     45384.026	  2.422e+000 	             	
     45384.035	             	  2.673e+000 	
     45390.021	  2.419e+000 	             	
     45390.033	             	  2.672e+000 	
     45396.020	  2.418e+000 	             	
     45396.032	             	  2.671e+000 	
     45402.018	  2.418e+000 	             	
     45402.031	             	  2.668e+000 	
     45408.017	  2.414e+000 	             	
     45408.030	             	  2.670e+000 	
     45414.021	  2.427e+000 	             	
     45414.029	             	  2.671e+000 	
     45420.015	  2.432e+000 	             	
     45420.027	             	  2.677e+000 	
     45426.013	  2.419e+000 	             	
     45426.026	             	  2.673e+000 	
     45432.012	  2.423e+000 	             	
     45432.025	             	  2.674e+000 	
     45438.011	  2.420e+000 	             	
     45438.024	             	  2.671e+000 	
     45444.014	  2.420e+000 	             	
     45444.022	             	  2.674e+000 	
     45450.007	  2.425e+000 	             	
     45450.021	             	  2.674e+000 	
     45456.006	  2.426e+000 	             	
     45456.020	             	  2.666e+000 	
     45462.005	  2.418e+000 	             	
     45462.019	             	  2.669e+000 	
     45468.004	  2.428e+000 	             	
     45468.084	             	  2.668e+000 	
     45474.008	  2.429e+000 	             	
     45474.083	             	  2.674e+000 	
     45480.001	  2.421e+000 	             	
     45480.082	             	  2.673e+000 	
     45486.000	  2.424e+000 	             	
     45486.081	             	  2.668e+000 	
     45492.065	  2.418e+000 	             	
     45492.079	             	  2.667e+000 	
     45498.064	  2.429e+000 	             	
     45498.078	             	  2.675e+000 	
     45504.002	  2.420e+000 	             	
     45504.077	             	  2.668e+000 	
     45510.061	  2.425e+000 	             	
     45510.076	             	  2.670e+000 	
     45516.060	  2.418e+000 	             	
     45516.074	             	  2.676e+000 	
     45522.058	  2.419e+000 	             	
     45522.073	             	  2.666e+000 	
     45528.059	  2.419e+000 	             	
     45528.072	             	  2.665e+000 	
     45534.062	  2.418e+000 	             	
     45534.071	             	  2.668e+000 	
     45540.055	  2.422e+000 	             	
     45540.070	             	  2.672e+000 	
     45546.053	  2.414e+000 	             	
     45546.068	             	  2.668e+000 	
     45552.052	  2.421e+000 	             	
     45552.067	             	  2.674e+000 	
     45558.054	  2.430e+000 	             	
     45558.066	             	  2.670e+000 	
     45564.049	  2.415e+000 	             	
     45564.065	             	  2.672e+000 	
     45570.047	  2.427e+000 	             	
     45570.063	             	  2.671e+000 	
     45576.046	  2.426e+000 	             	
     45576.062	             	  2.662e+000 	
     45582.045	  2.421e+000 	             	
     45582.061	             	  2.670e+000 	
     45588.047	  2.424e+000 	             	
     45588.060	             	  2.671e+000 	
     45594.042	  2.420e+000 	             	
     45594.058	             	  2.667e+000 	
     45600.042	  2.427e+000 	             	
     45600.057	             	  2.672e+000 	
     45606.040	  2.421e+000 	             	
     45606.056	             	  2.674e+000 	
     45612.038	  2.431e+000 	             	
     45612.055	             	  2.669e+000 	
     45618.042	  2.426e+000 	             	
     45618.054	             	  2.668e+000 	
     45624.036	  2.425e+000 	             	
     45624.052	             	  2.667e+000 	
     45630.034	  2.423e+000 	             	
     45630.051	             	  2.669e+000 	
     45636.033	  2.424e+000 	             	
     45636.050	             	  2.671e+000 	
     45642.032	  2.426e+000 	             	
     45642.049	             	  2.670e+000 	
     45648.036	  2.425e+000 	             	
     45648.047	             	  2.668e+000 	
     45654.029	  2.414e+000 	             	
     45654.046	             	  2.672e+000 	
     45660.028	  2.422e+000 	             	
     45660.045	             	  2.671e+000 	
     45666.027	  2.432e+000 	             	
     45666.044	             	  2.668e+000 	
     45672.026	  2.425e+000 	             	
     45672.043	             	  2.667e+000 	
     45678.030	  2.418e+000 	             	
     45678.041	             	  2.670e+000 	
     45684.023	  2.414e+000 	             	
     45684.040	             	  2.665e+000 	
     45690.022	  2.427e+000 	             	
     45690.039	             	  2.674e+000 	
     45696.019	  2.431e+000 	             	
     45696.038	             	  2.676e+000 	
     45702.019	  2.424e+000 	             	
     45702.037	             	  2.671e+000 	
     45708.022	  2.421e+000 	             	
     45708.035	             	  2.670e+000 	
     45714.015	  2.426e+000 	             	
     45714.034	             	  2.668e+000 	
     45720.014	  2.426e+000 	             	
     45720.033	             	  2.675e+000 	
     45726.013	  2.425e+000 	             	
     45726.032	             	  2.671e+000 	
     45732.014	  2.426e+000 	             	
     45732.030	             	  2.677e+000 	
     45738.011	  2.421e+000 	             	
     45738.029	             	  2.670e+000 	
     45744.009	  2.416e+000 	             	
     45744.028	             	  2.669e+000 	
     45750.008	  2.425e+000 	             	
     45750.027	             	  2.674e+000 	
     45756.006	  2.427e+000 	             	
     45756.025	             	  2.673e+000 	
     45762.008	  2.417e+000 	             	
     45762.024	             	  2.672e+000 	
     45768.004	  2.425e+000 	             	
     45768.023	             	  2.671e+000 	
     45774.003	  2.429e+000 	             	
     45774.022	             	  2.677e+000 	
     45780.001	  2.422e+000 	             	
     45780.021	             	  2.667e+000 	
     45786.000	  2.431e+000 	             	
     45786.019	             	  2.670e+000 	
     45792.003	  2.425e+000 	             	
     45792.018	             	  2.673e+000 	
     45798.064	  2.428e+000 	             	
     45798.084	             	  2.668e+000 	
     45804.063	  2.431e+000 	             	
     45804.082	             	  2.672e+000 	
     45810.062	  2.429e+000 	             	
     45810.081	             	  2.667e+000 	
     45816.059	  2.433e+000 	             	
     45816.080	             	  2.668e+000 	
     45822.063	  2.427e+000 	             	
     45822.079	             	  2.670e+000 	
     45828.057	  2.422e+000 	             	
     45828.077	             	  2.672e+000 	
     45834.056	  2.430e+000 	             	
     45834.076	             	  2.669e+000 	
     45840.054	  2.422e+000 	             	
     45840.075	             	  2.670e+000 	
     45846.053	  2.426e+000 	             	
     45846.074	             	  2.673e+000 	
     45852.058	  2.429e+000 	             	
     45852.073	             	  2.668e+000 	
     45858.050	  2.423e+000 	             	
     45858.071	             	  2.663e+000 	
     45864.049	  2.426e+000 	             	
     45864.070	             	  2.673e+000 	
     45870.048	  2.418e+000 	             	
     45870.069	             	  2.671e+000 	
     45876.046	  2.415e+000 	             	
     45876.068	             	  2.671e+000 	
     45882.051	  2.426e+000 	             	
     45882.066	             	  2.670e+000 	
     45888.044	  2.421e+000 	             	
     45888.065	             	  2.672e+000 	
     45894.043	  2.419e+000 	             	
     45894.064	             	  2.668e+000 	
     45900.042	  2.416e+000 	             	
     45900.063	             	  2.669e+000 	
     45906.041	  2.430e+000 	             	
     45906.062	             	  2.674e+000 	
     45912.045	  2.421e+000 	             	
     45912.060	             	  2.671e+000 	
     45918.038	  2.420e+000 	             	
     45918.059	             	  2.666e+000 	
     45924.036	  2.425e+000 	             	
     45924.058	             	  2.674e+000 	
     45930.035	  2.423e+000 	             	
     45930.057	             	  2.678e+000 	
     45936.036	  2.428e+000 	             	
     45936.055	             	  2.672e+000 	
     45942.038	  2.423e+000 	             	
     45942.054	             	  2.670e+000 	
     45948.031	  2.432e+000 	             	
     45948.053	             	  2.672e+000 	
     45954.029	  2.426e+000 	             	
     45954.052	             	  2.672e+000 	
     45960.027	  2.429e+000 	             	
     45960.051	             	  2.669e+000 	
     45966.030	  2.429e+000 	             	
     45966.049	             	  2.672e+000 	
     45972.025	  2.425e+000 	             	
     45972.048	             	  2.672e+000 	
     45978.024	  2.417e+000 	             	
     45978.047	             	  2.665e+000 	
     45984.023	  2.431e+000 	             	
     45984.046	             	  2.667e+000 	
     45990.021	  2.423e+000 	             	
     45990.044	             	  2.676e+000 	
     45996.024	  2.425e+000 	             	
     45996.043	             	  2.674e+000 	
     46002.018	  2.421e+000 	             	
     46002.042	             	  2.676e+000 	
     46008.017	  2.432e+000 	             	
     46008.041	             	  2.669e+000 	
     46014.016	  2.426e+000 	             	
     46014.040	             	  2.668e+000 	
     46020.015	  2.430e+000 	             	
     46020.038	             	  2.675e+000 	
     46026.019	  2.428e+000 	             	
     46026.037	             	  2.669e+000 	
     46032.012	  2.425e+000 	             	
     46032.036	             	  2.674e+000 	
     46038.011	  2.425e+000 	             	
     46038.035	             	  2.667e+000 	
     46044.010	  2.425e+000 	             	
     46044.033	             	  2.670e+000 	
     46050.008	  2.427e+000 	             	
     46050.032	             	  2.664e+000 	
     46056.013	  2.424e+000 	             	
     46056.031	             	  2.669e+000 	
     46062.006	  2.423e+000 	             	
     46062.030	             	  2.663e+000 	
     46068.004	  2.420e+000 	             	
     46068.029	             	  2.665e+000 	
     46074.003	  2.423e+000 	             	
     46074.027	             	  2.670e+000 	
     46080.002	  2.420e+000 	             	
     46080.026	             	  2.664e+000 	
     46086.006	  2.418e+000 	             	
     46086.025	             	  2.669e+000 	
     46092.024	             	  2.667e+000 	
     46092.065	  2.419e+000 	             	
     46098.022	             	  2.674e+000 	
     46098.065	  2.427e+000 	             	
     46104.021	             	  2.671e+000 	
     46104.065	  2.426e+000 	             	
     46110.020	             	  2.670e+000 	
     46110.062	  2.424e+000 	             	
     46116.019	             	  2.671e+000 	
     46116.066	  2.418e+000 	             	
     46122.059	  2.413e+000 	             	
     46122.084	             	  2.667e+000 	
     46128.058	  2.433e+000 	             	
     46128.083	             	  2.671e+000 	
     46134.056	  2.430e+000 	             	
     46134.082	             	  2.676e+000 	
     46140.057	  2.416e+000 	             	
     46140.081	             	  2.670e+000 	
     46146.059	  2.417e+000 	             	
     46146.079	             	  2.662e+000 	
     46152.052	  2.425e+000 	             	
     46152.078	             	  2.676e+000 	
     46158.051	  2.429e+000 	             	
     46158.077	             	  2.671e+000 	
     46164.050	  2.423e+000 	             	
     46164.076	             	  2.666e+000 	
     46170.051	  2.424e+000 	             	
     46170.074	             	  2.672e+000 	
     46176.047	  2.429e+000 	             	
     46176.073	             	  2.670e+000 	
     46182.046	  2.435e+000 	             	
     46182.072	             	  2.675e+000 	
     46188.045	  2.428e+000 	             	
     46188.071	             	  2.672e+000 	
     46194.043	  2.422e+000 	             	
     46194.070	             	  2.673e+000 	
     46200.046	  2.422e+000 	             	
     46200.068	             	  2.671e+000 	
     46206.040	  2.419e+000 	             	
     46206.067	             	  2.673e+000 	
     46212.038	  2.420e+000 	             	
     46212.066	             	  2.672e+000 	
     46218.037	  2.427e+000 	             	
     46218.065	             	  2.671e+000 	
     46224.036	  2.425e+000 	             	
     46224.063	             	  2.675e+000 	
     46230.039	  2.424e+000 	             	
     46230.062	             	  2.673e+000 	
     46236.034	  2.431e+000 	             	
     46236.061	             	  2.673e+000 	
     46242.032	  2.414e+000 	             	
     46242.060	             	  2.674e+000 	
     46248.031	  2.427e+000 	             	
     46248.059	             	  2.670e+000 	
     46254.029	  2.428e+000 	             	
     46254.057	             	  2.673e+000 	
     46260.034	  2.419e+000 	             	
     46260.056	             	  2.665e+000 	
     46266.027	  2.421e+000 	             	
     46266.055	             	  2.674e+000 	
     46272.025	  2.428e+000 	             	
     46272.054	             	  2.672e+000 	
     46278.024	  2.423e+000 	             	
     46278.052	             	  2.668e+000 	
     46284.023	  2.424e+000 	             	
     46284.051	             	  2.667e+000 	
     46290.028	  2.428e+000 	             	
     46290.050	             	  2.668e+000 	
     46296.020	  2.429e+000 	             	
     46296.049	             	  2.668e+000 	
     46302.019	  2.420e+000 	             	
     46302.048	             	  2.660e+000 	
     46308.018	  2.424e+000 	             	
     46308.046	             	  2.670e+000 	
     46314.018	  2.425e+000 	             	
     46314.045	             	  2.672e+000 	
     46320.021	  2.424e+000 	             	
     46320.044	             	  2.672e+000 	
     46326.014	  2.428e+000 	             	
     46326.043	             	  2.672e+000 	
     46332.013	  2.427e+000 	             	
     46332.041	             	  2.673e+000 	
     46338.011	  2.419e+000 	             	
     46338.040	             	  2.670e+000 	
     46344.013	  2.423e+000 	             	
     46344.039	             	  2.668e+000 	
     46350.009	  2.421e+000 	             	
     46350.038	             	  2.674e+000 	
     46356.006	  2.430e+000 	             	
     46356.037	             	  2.669e+000 	
     46362.005	  2.417e+000 	             	
     46362.035	             	  2.669e+000 	
     46368.004	  2.424e+000 	             	
     46368.034	             	  2.671e+000 	
     46374.006	  2.422e+000 	             	
     46374.033	             	  2.676e+000 	
     46380.002	  2.421e+000 	             	
     46380.032	             	  2.670e+000 	
     46386.000	  2.430e+000 	             	
     46386.030	             	  2.668e+000 	
     46392.029	             	  2.672e+000 	
     46392.066	  2.423e+000 	             	
     46398.028	             	  2.671e+000 	
     46398.065	  2.422e+000 	             	
     46404.001	  2.417e+000 	             	
     46404.027	             	  2.674e+000 	
     46410.026	             	  2.673e+000 	
     46410.062	  2.429e+000 	             	
     46416.024	             	  2.674e+000 	
     46416.062	  2.424e+000 	             	
     46422.023	             	  2.670e+000 	
     46422.059	  2.431e+000 	             	
     46428.022	             	  2.668e+000 	
     46428.058	  2.414e+000 	             	
     46434.021	             	  2.659e+000 	
     46434.062	  2.427e+000 	             	
     46440.019	             	  2.674e+000 	
     46440.055	  2.420e+000 	             	
     46446.018	             	  2.672e+000 	
     46446.054	  2.428e+000 	             	
     46452.053	  2.432e+000 	             	
     46452.084	             	  2.664e+000 	
     46458.051	  2.424e+000 	             	
     46458.082	             	  2.670e+000 	
     46464.056	  2.429e+000 	             	
     46464.081	             	  2.676e+000 	
     46470.048	  2.418e+000 	             	
     46470.080	             	  2.672e+000 	
     46476.047	  2.423e+000 	             	
     46476.079	             	  2.668e+000 	
     46482.045	  2.420e+000 	             	
     46482.078	             	  2.669e+000 	
     46488.044	  2.423e+000 	             	
     46488.076	             	  2.671e+000 	
     46494.049	  2.423e+000 	             	
     46494.075	             	  2.673e+000 	
     46500.041	  2.432e+000 	             	
     46500.074	             	  2.669e+000 	
     46506.040	  2.422e+000 	             	
     46506.073	             	  2.674e+000 	
     46512.039	  2.422e+000 	             	
     46512.071	             	  2.668e+000 	
     46518.039	  2.419e+000 	             	
     46518.070	             	  2.671e+000 	
     46524.042	  2.429e+000 	             	
     46524.069	             	  2.672e+000 	
     46530.035	  2.427e+000 	             	
     46530.068	             	  2.670e+000 	
     46536.034	  2.419e+000 	             	
     46536.066	             	  2.672e+000 	
     46542.032	  2.429e+000 	             	
     46542.065	             	  2.670e+000 	
     46548.033	  2.429e+000 	             	
     46548.064	             	  2.656e+000 	
     46554.030	  2.435e+000 	             	
     46554.063	             	  2.668e+000 	
     46560.028	  2.429e+000 	             	
     46560.062	             	  2.673e+000 	
     46566.027	  2.413e+000 	             	
     46566.060	             	  2.672e+000 	
     46572.026	  2.429e+000 	             	
     46572.059	             	  2.672e+000 	
     46578.028	  2.426e+000 	             	
     46578.058	             	  2.671e+000 	
     46584.023	  2.422e+000 	             	
     46584.057	             	  2.670e+000 	
     46590.022	  2.427e+000 	             	
     46590.055	             	  2.674e+000 	
     46596.021	  2.430e+000 	             	
     46596.054	             	  2.674e+000 	
     46602.018	  2.413e+000 	             	
     46602.053	             	  2.672e+000 	
     46608.022	  2.428e+000 	             	
     46608.052	             	  2.674e+000 	
     46614.017	  2.422e+000 	             	
     46614.051	             	  2.672e+000 	
     46620.016	  2.420e+000 	             	
     46620.049	             	  2.675e+000 	
     46626.013	  2.425e+000 	             	
     46626.048	             	  2.675e+000 	
     46632.012	  2.417e+000 	             	
     46632.047	             	  2.674e+000 	
     46638.016	  2.420e+000 	             	
     46638.046	             	  2.671e+000 	
     46644.009	  2.429e+000 	             	
     46644.044	             	  2.672e+000 	
     46650.008	  2.420e+000 	             	
     46650.043	             	  2.674e+000 	
     46656.007	  2.427e+000 	             	
     46656.042	             	  2.674e+000 	
     46662.006	  2.430e+000 	             	
     46662.041	             	  2.672e+000 	
     46668.010	  2.415e+000 	             	
     46668.040	             	  2.670e+000 	
     46674.003	  2.423e+000 	             	
     46674.038	             	  2.671e+000 	
     46680.002	  2.422e+000 	             	
     46680.037	             	  2.671e+000 	
     46686.001	  2.421e+000 	             	
     46686.036	             	  2.670e+000 	
     46692.000	  2.436e+000 	             	
     46692.035	             	  2.671e+000 	
     46698.004	  2.433e+000 	             	
     46698.033	             	  2.670e+000 	
     46704.032	             	  2.665e+000 	
     46704.063	  2.434e+000 	             	
     46710.031	             	  2.668e+000 	
     46710.062	  2.425e+000 	             	
     46716.030	             	  2.665e+000 	
     46716.061	  2.429e+000 	             	
     46722.029	             	  2.669e+000 	
     46722.060	  2.426e+000 	             	
     46728.027	             	  2.672e+000 	
     46728.065	  2.430e+000 	             	
     46734.026	             	  2.670e+000 	
     46734.057	  2.436e+000 	             	
     46740.025	             	  2.671e+000 	
     46740.055	  2.434e+000 	             	
     46746.024	             	  2.673e+000 	
     46746.054	  2.422e+000 	             	
     46752.022	             	  2.673e+000 	
     46752.054	  2.430e+000 	             	
     46758.021	             	  2.671e+000 	
     46758.051	  2.428e+000 	             	
     46764.020	             	  2.673e+000 	
     46764.050	  2.426e+000 	             	
     46770.019	             	  2.674e+000 	
     46770.048	  2.424e+000 	             	
     46776.047	  2.431e+000 	             	
     46776.084	             	  2.671e+000 	
     46782.049	  2.420e+000 	             	
     46782.083	             	  2.673e+000 	
     46788.044	  2.432e+000 	             	
     46788.082	             	  2.667e+000 	
     46794.043	  2.416e+000 	             	
     46794.081	             	  2.674e+000 	
     46800.042	  2.422e+000 	             	
     46800.079	             	  2.670e+000 	
     46806.041	  2.434e+000 	             	
     46806.078	             	  2.671e+000 	
     46812.044	  2.426e+000 	             	
     46812.077	             	  2.672e+000 	
     46818.038	  2.426e+000 	             	
     46818.076	             	  2.671e+000 	
     46824.037	  2.427e+000 	             	
     46824.074	             	  2.673e+000 	
     46830.035	  2.428e+000 	             	
     46830.073	             	  2.668e+000 	
     46836.034	  2.431e+000 	             	
     46836.072	             	  2.670e+000 	
